,EventTemplate,Occurrences
0,Linkerror event interval expired,394
1,ambient=<*>,292
2,normal,206
3,warning,205
4,running,162
5,configured out,91
6,NIFF: node <*> has detected an available network connection on network <*> via interface <*>,85
7,Fan speeds ( <*> <*> <*> **** <*> <*> ),79
8,<*>,71
9,not responding,60
10,link errors remain current,56
11,boot (command <*>),53
12,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>,36
13,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,32
14,critical,20
15,blocked,15
16,Link error,13
17,Link ok,13
18,Component State Change: Component <*> is in the <*> state (HWID=<*>),12
19,Fan speeds ( <*> <*> <*> <*> <*> <*> ),11
20,Command has completed successfully,10
21,Link in reset,9
22,ServerFileSystem: ServerFileSystem domain <*> is full,8
23,NIFF: node node-<*> has detected an available network connection on network <*> via interface <*>,6
24,wait (<*>),5
25,psu failure\ ambient=<*>,5
26,active,5
27,Link error on broadcast tree <*>,4
28,ServerFileSystem: <*> is full,4
29,wait (command <*>),3
30,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,3
31,bootGenvmunix (command <*>),2
32,halt (command <*>),2
33,wait (command <*>)},2
34,Targeting domains:<*> and nodes:<*>,2
35,Temperature (<*>) exceeds warning threshold,2
36,command_id,1
37,clusterAddMember (command <*>),1
38,risBoot (command <*>),1
39,Targeting domains:<*> and nodes:<*> child of command <*>,1
40,Targeting domains:node-<*> and nodes:node-[<*>],1
41,Targeting domains:node-<*> and nodes:node-[<*>] child of command <*>,1
42,Targeting domains:node-D[<*> <*>] and nodes:node-[<*> <*>],1
43,NIFF: node <*> detected a failed network connection on network <*> via interface <*>,1
44,NIFF: node node-<*> detected a failed network connection on network <*> via interface <*>,1
45,ServerFileSystem: An <*> domain panic has occurred on <*>,1
46,Command has been aborted,1
47,power/control problem,1
48,inconsistent nodesets <*> <*> <ok> <*> <*> <ok> <*> <*> <ok>,1
49,inconsistent nodesets <*> <*> <ok> <*> <*> <ok> <*> <*> <ok> <*> <*> <ok>,1
50,not-responding,1
51,inconsistent nodesets <*> <*> <ok> <*> <*> <ok> <*> <*> <ok> <*> <*> <ok> <*> <*> <ok> <*> <*> <ok> <*> <*> <ok> <*> <*> <ok> <*> <*> <ok> <*> <*> <ok> <*> <*> <ok> <*> <*> <ok>,1
52,starting,1
53,closing,1
54,inconsistent nodesets <*> <*> <ok> <*> <*> <ok> <*> <*> <ok> <*> <*> <ok> <*> <*> <ok>,1
55,risBoot (command <*>) Error: Timed out while waiting for SRM prompt: <ABORT code completed>,1
56,boot (command <*>) Error: HALT asserted\ cannot continue,1
57,Failed subcommands <*>,1
