,EventTemplate,Occurrences
0,{class}({address})::listenerCallback - Thunderbolt HPD packet for route = {route} port = {port} unplug = {unplug},36
1,Thermal pressure state: {thermal_state} Memory pressure state: {memory_state},39
2,FA||Url||taskID[{task_id}] dealloc,16
3,ARPT: {timestamp}: AirPort_Brcm43xx::syncPowerState: WWEN[{state}],12
4,ARPT: {timestamp}: AirPort_Brcm43xx::platformWoWEnable: WWEN[{state}],18
5,mDNS_DeregisterInterface: Frequent transitions for interface {interface} ({address}),3
6,"'ARPT: {timestamp}: IOPMPowerSource Information: onSleep, SleepType: {sleep_type}, 'ExternalConnected': {external_connected}, 'TimeRemaining': {time_remaining},'",7
7,"ARPT: {timestamp}: {interface}: wl_update_tcpkeep_seq: Original Seq: {seq}, Ack: {ack}, Win size: {win_size}",5
8,ARPT: {timestamp}: ARPT: Wake Reason: {reason},11
9,__{number}-[{class} {method}]_{block} {message},16
10,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,15
11,"ARPT: {timestamp}: {interface}: MDNS: {srv_recs} SRV Recs, {txt_recs} TXT Recs",9
12,AppleCamIn::systemWakeCall - messageType = {messageType},56
13,"setting hostname to ""{hostname}""",7
14,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for {seconds} seconds. Ignoring.",4
15,CCIOReporterFormatter::addRegistryChildToChannelDictionary {parameter1} {parameter2},5
16,[{time}] <<<< {process} >>>> {function}: [{address}] {message},1
17,"{process}: {activity} told me to run this job; however, but the start time isn't for {time} seconds. {status}.",9
18,AirPort: Link Down on {interface}. Reason {reason_code} ({reason}).,3
19,"PM response took {time} ms ({code}, {source})",4
20,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 438666 seconds. Ignoring.",1
21,"ARPT: {timestamp}: {interface}: Roamed or switched channel, reason #{reason}, bssid {bssid}, last RSSI {rssi}",4
22,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from {old_state} to {new_state},15
23,"{process}: {activity} told me to run this job; however, but the start time isn't for {time} seconds. Ignoring.",3
24,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 13090 seconds. Ignoring.",1
25,{class}::{method}() {message},8
26,"network_reachability_changed : network is not reachable, netbiosd is shutting down",1
27,CCFile::captureLogRun() Exiting CCFile::captureLogRun,22
28,com.apple.Addres({address}) deny network-outbound {path},11
29,ARPT: {timestamp}: {interface}: MDNS: IPV6 Addr: {ipv6_address},19
30,AirPort: Link Up on {interface},8
31,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 438274 seconds. Ignoring.",1
32,{process}: {message},13
33,Sandbox: {process}({pid}) {action}({result}) {category} {path},24
34,ARPT: {timestamp}: AirPort_Brcm43xx::platformWoWEnable: WWEN[{enable}],4
35,AirPort: Link Up on awdl0,5
36,AppleThunderboltGenericHAL::earlyWake - complete - took {time} milliseconds,22
37,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 438095 seconds. Ignoring.",1
38,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = {retries},11
39,"ARPT: {timestamp}: {interface}: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq {seq}, Ack {ack}, Win size {win}",2
40,en0::{class}::{method} {message},10
41,"{process}: {activity} told me to run this job; however, but the start time isn't for {time} seconds. {status}",1
42,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 12119 seconds. Ignoring.",1
43,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 437673 seconds. Ignoring.",1
44,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 12087 seconds. Ignoring.",1
45,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = {intel_rp} dlla_reporting_supported = {dlla_reporting_supported},6
46,mDNS_RegisterInterface: Frequent transitions for interface {interface} ({address}),4
47,AppleCamIn::wakeEventHandlerThread,20
48,"ARPT: {timestamp}: {interface}: setup_keepalive: Local port: {local_port}, Remote port: {remote_port}",8
49,ARPT: {timestamp}: {class}::{method}: WWEN[{state}],2
50,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType={UASuggestedActionType} (null)/(null) opts={opts} when={when} confidence={confidence} from=(null)/(null) (UABestAppSuggestionManager.m #319),12
51,en0: channel changed to {channel},12
