,EventTemplate,Occurrences
0,authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost},107
1,check pass; user unknown,117
2,authentication failure; logname= uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost} user={user},123
3,session opened for user {user} by (uid={uid}),43
4,session closed for user {user},95
5,ALERT exited abnormally with [{code}],43
6,session opened for user news by (uid={uid}),43
7,session closed for user news,28
8,connection from {ip} ({hostname}) at {time},201
9,authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost} user={user},249
10,session opened for user test by (uid={uid}),36
11,connection from {ip} ({hostname}) at {timestamp},69
12,User unknown timed out after {timeout} seconds at {date},1
13,cupsd shutdown succeeded,6
14,cupsd startup succeeded,6
15,restart.,7
16,connection from {ip} () at {time},193
17,Received SNMP packet(s) from {ip_address},1
18,connection from {ip} () at {date},424
19,Authentication failed from {ip} ({ip}): {reason},19
20,Kerberos authentication failed,23
21,Authentication failed from {ip} ({ip}): Permission denied in replay cache code,4
22,authentication failure; logname= uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost},10
23,*** info [mice.c(1766)]:,1
24,imps2: Auto-detected intellimouse PS/2,1
25,session opened for user root by LOGIN(uid={uid}),1
26,ROOT LOGIN ON tty2,1
27,removing device node '{device_node}',4
28,creating device node '{device}',4
29,authentication failure; logname= uid={uid} euid={euid} tty={tty} ruser= rhost={rhost},1
30,Couldn't authenticate user,1
31,connection from {ip} ({rhost}) at {time},11
32,connection from {ip} ({hostname}) at {date},5
33,connection from {ip} ({host}) at {time},6
34,"ANONYMOUS FTP LOGIN FROM {ip}, ({user})",2
35,notify question section contains no SOA,16
36,getpeername (ftpd): Transport endpoint is not connected,4
37,warning: can't get client address: Connection reset by peer,2
38,syslogd startup succeeded,1
39,"klogd 1.4.1, log source = /proc/kmsg started.",1
40,Linux version {version} ({user}@{host}) (gcc version {gcc_version}) #{build_number} {timestamp},1
41,BIOS-provided physical RAM map:,1
42,BIOS-e820: {start_address} - {end_address} (usable),2
43,BIOS-e820: {start_address} - {end_address} (reserved),3
44,0MB HIGHMEM available.,1
45,126MB LOWMEM available.,1
46,zapping low mappings.,1
47,klogd startup succeeded,1
48,On node {node} totalpages: {totalpages},1
49,"DMA zone: 4096 pages, LIFO batch:1",1
50,"Normal zone: {pages} pages, LIFO batch:{batch}",1
51,irqbalance startup succeeded,1
52,"HighMem zone: {pages} pages, LIFO batch:{batch}",1
53,DMI 2.3 present.,1
54,ACPI disabled because your bios is from 2000 and too old,1
55,You can enable it with acpi=force,1
56,Built 1 zonelists,1
57,Kernel command line: {options},1
58,mapped {memory_size} trampoline to {memory_address}.,1
59,Initializing CPU#0,1
60,"CPU 0 irqstacks, hard={hard} soft={soft}",1
61,portmap startup succeeded,1
62,PID hash table entries: {entries} (order {order}: {bytes} bytes),1
63,Detected {frequency} MHz processor.,1
64,Version {version} Starting,1
65,Using tsc for high-res timesource,1
