,EventTemplate,Occurrences
0,Cocoa scripting error for '<*>': <*>,61
1,AppleCamIn::systemWakeCall - messageType = <*>,56
2,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",44
3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,44
4,Thermal pressure state: <*> Memory pressure state: <*>,39
5,Location icon should now be in state '<*>',37
6,<*>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>,36
7,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",32
8,-[<*> <*>] <*>,30
9,ARPT: <*>: <*>: MDNS: IPV6 Addr: <*>,28
10,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.,26
11,Sandbox: <*>(<*>) <*>(<*>) <*> <*>,25
12,[<*>] <<<< <*> >>>> <*>: <*>,23
13,ARPT: <*>: AirPort_Brcm43xx::platformWoWEnable: WWEN[<*>],22
14,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",22
15,CCFile::captureLogRun() Exiting CCFile::captureLogRun,22
16,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,22
17,"CCFile::captureLogRun Skipping current file Dir file [<*>]-<*>, Current File [<*>]-<*>",22
18,<*>::<*> <*>,21
19,AppleCamIn::wakeEventHandlerThread,20
20,"CCFile::captureLog Received Capture notice id: <*>, reason = <*>",20
21,button report: <*>,20
22,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",19
23,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - <*>,18
24,FA||Url||taskID[<*>] dealloc,17
25,-[<*> <*>] Hashing of the primary key failed. Dropping the journal record.,17
26,CCFile::captureLog,17
27,ARPT: <*>: AirPort_Brcm43xx::<*>: <*>,17
28,<*>-[<*> <*>]<*> <*>,16
29,en0: BSSID changed to <*>,16
30,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,15
31,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,15
32,Previous sleep cause: <*>,15
33,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us,15
34,Received Capture Event,15
35,AppleCamIn::handleWakeEvent_gated,15
36,com.apple.Addres(<*>) deny network-outbound <*>,14
37,KeychainGetICDPStatus: keychain: <*>,14
38,<*>: <*>,13
39,dnssd_clientstub ConnectToServer: connect() failed path:<*> Socket:<*> Err:<*> Errno:<*> <*>,13
40,Error returned from iconservicesagent: <*>,13
41,ARPT: <*>: AirPort_Brcm43xx::syncPowerState: WWEN[<*>],12
42,AirPort: Link Down on <*>. Reason <*> (<*>).,12
43,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (<*>) UASuggestedActionType=<*> (<*>)/(<*>) opts=<*> when=<*> confidence=<*> from=(<*>)/(<*>) (UABestAppSuggestionManager.m #<*>),12
44,en0: channel changed to <*>,12
45,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>"" UserInfo={{NSDescription=<*>}}",12
46,<*> : <*>,12
47,"USBMSC Identifier (non-unique): <*> <*> <*> <*>, <*>",12
48,"NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",12
49,ARPT: <*>: <*>::powerChange: <*> - <*> / <*> / <*>,12
50,"CCFile::copyFile fileName is <*>, source path:<*>, dest path:<*>",12
51,ARPT: <*>: ARPT: Wake Reason: <*>,11
52,"PM response took <*> ms (<*>, <*>)",11
53,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = <*>,11
54,"ARPT: <*>: <*>: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",11
55,RTC: PowerByCalendarDate setting ignored,11
56,Bluetooth -- LE is supported - Disable LE meta event,11
57,en0::<*>::<*> <*>,10
58,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",10
59,############################## _getSysMsgList,10
60,<*> <*> signalled err=<*> (<*>) (<*>) at <*> line <*>,10
61,jemmytest,10
62,"ARPT: <*>: <*>: MDNS: <*> SRV Recs, <*> TXT Recs",9
63,"<*>: <*> told me to run this job; however, but the start time isn't for <*> seconds. <*>.",9
64,ASL Sender Statistics,9
65,ARPT: <*>: <*>: <*>: <*>,9
66,in6_unlink_ifa: IPv6 address <*> has no prefix,9
67,com.apple.Addres(<*>) deny <*> <*>,9
68,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,9
69,<*>::<*>() <*>,8
70,AirPort: Link Up on <*>,8
71,"ARPT: <*>: <*>: setup_keepalive: Local port: <*>, Remote port: <*>",8
72,Unrecognized attribute value: <*>,8
73,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: <*>,8
74,"ARPT: <*>: <*>: setup_keepalive: Seq: <*>, Ack: <*>, Win size: <*>",8
75,tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.<*> error <*>,8
76,"'ARPT: <*>: IOPMPowerSource Information: <*>, SleepType: <*>, 'ExternalConnected': <*>, 'TimeRemaining': <*>,'",8
77,ARPT: <*>: framerdy <*> bmccmd <*> framecnt <*>,8
78,ARPT: <*>: <*>: setup_keepalive: Remote IP: <*>,8
79,"Path not allowed in target domain: type = pid, path = <*> error = <*>: The specified service did not ship in the requestor's bundle, origin = <*>",8
80,KeychainGetICDPStatus: status: <*>,8
81,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",8
82,"'ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: <*>, 'ExternalConnected': <*>, 'TimeRemaining': <*>,'",7
83,"setting hostname to ""<*>""",7
84,"Setting BTCoex Config: enable_2G:<*>, profile_2g:<*>, enable_5G:<*>, profile_5G:<*>",7
85,"ARPT: <*>: <*>: wl_update_tcpkeep_seq: Updated seq/ack/win from <*> Seq <*>, Ack <*>, Win size <*>",7
86,Wake reason: <*>,7
87,Captive: CNPluginHandler <*>: Authenticated,7
88,,7
89,"Path not allowed in target domain: type = <*>, path = <*> error = <*>: <*>, origin = <*>",7
90,ARPT: <*>: AQM agg params <*> maxlen hi/lo <*> <*> minlen <*> adjlen <*>,7
91,"CCFile::copyFile fileName is [<*>]-CCIOReporter-<*>.xml, source path:<*>, dest path:<*>",7
92,"ARPT: <*>: <*>: wl_update_tcpkeep_seq: Original Seq: <*>, Ack: <*>, Win size: <*>",6
93,[<*>] <<<< <*> >>>> <*>: [<*>] <*>,6
94,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = <*> dlla_reporting_supported = <*>,6
95,com.apple.Addres(<*>) deny <*> <*> <*>,6
96,"en0: channel changed to <*>,<*>",6
97,QQ(<*>) <*> <*>,6
98,<*> <*> at <*> line <*>,6
99,ARPT: <*>: wlc_dump_aggfifo:,6
100,mDNS_DeregisterInterface: Frequent transitions for interface <*> (<*>),5
101,CCIOReporterFormatter::addRegistryChildToChannelDictionary <*> <*>,5
102,AirPort: Link Up on awdl0,5
103,"RTC: Maintenance <*>, sleep <*>",5
104,"SecOSStatusWith error:[<*>] <*> Code=<*> ""<*>"" (<*>) UserInfo={{NSDescription=<*>}}",5
105,[<*>] [<*>],5
106,<*> <*>[<*>/<*>] [lvl=<*>] -[<*> <*>] <*>,5
107,sigio_handler: sigio_handler_active != <*>,5
108,"CCFile::captureLogRun Skipping current file Dir file [<*>]-<*>-<*>.xml, Current File [<*>]-<*>-<*>.xml",5
109,'<*> scripting error for '<*>': <*>.',5
110,<*>: <*>: NC Disabled: <*>,5
111,"ARPT: <*>: <*>: Roamed or switched channel, reason #<*>, bssid <*>, last RSSI <*>",4
112,"<*>: <*> told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",4
113,mDNS_RegisterInterface: Frequent transitions for interface <*> (<*>),4
114,ARPT: <*>: <*>: MDNS: IPV4 Addr: <*>,4
115,Captive: CNPluginHandler <*>: Evaluating,4
116,tcp_connection_destination_perform_socket_connect <*> connectx to <*>@<*> failed: [<*>] <*>,4
117,[<*>(<*>)] <*>,4
118,Saw change in network reachability (isReachable=<*>),4
119,<*>: <*>.11d country code set to \'<*>'.,4
