,EventTemplate,Occurrences
0,session closed for user {username},24
1,session opened for user {username} by (uid={uid}),19
2,(root) CMD (run-parts /etc/cron.hourly),14
3,data_thread() got not answer from any [{datasource}],771
4,data_thread() got not answer from any [{datasource}] datasource,48
5,"synchronized to {address}, stratum {stratum}",551
6,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,62
7,[ib_sm_sweep.c:1455]: {message},32
8,[ib_sm_sweep.c:1482]: {message},61
9,"synchronized to {address}, stratum {number}",15
10,Local disconnected: Connection closed.,3
11,connection lost: '{reason}',3
12,unable to qualify my own domain name ({domain_name}) -- using short name,10
13,"jA9J1UvC004306: from={sender}, size={size}, class={class}, nrcpts={nrcpts}, msgid={msgid}, relay={relay}",1
14,"jA9J1UvC004306: to=root, ctladdr=root (0/0), delay={delay}, xdelay={xdelay}, mailer=relay, pri={pri}, relay=[{relay_ip}] [{relay_hostname}], dsn={dsn}, stat={stat}",1
15,"jA9J1Wd7019391: from={sender}, size={size}, class={class}, nrcpts={nrcpts}, msgid={msgid}, relay={relay}",1
16,"jA9J1Wd7019391: to=root, ctladdr=root (0/0), delay={delay}, xdelay={xdelay}, mailer=relay, pri={pri}, relay=[{relay_ip}] [{relay_hostname}], dsn={dsn}, stat={stat}",1
17,"jA9J1WSU011176: from={sender}, size={size}, class={class}, nrcpts={nrcpts}, msgid={msgid}, relay={relay}",1
18,"jA9J1WSU011176: to={to}, ctladdr={ctladdr} ({ctladdr_id}), delay={delay}, xdelay={xdelay}, mailer={mailer}, pri={pri}, relay=[{relay_ip}] [{relay_hostname}], dsn={dsn}, stat={stat}",1
19,"jA9J1WFE024258: from={sender}, size={size}, class={class}, nrcpts={nrcpts}, msgid={msgid}, relay={relay}",1
20,"jA9J1WFE024258: to={to}, ctladdr={ctladdr} ({ctladdr_status}), delay={delay}, xdelay={xdelay}, mailer={mailer}, pri={pri}, relay=[{relay_ip}] [{relay_hostname}], dsn={dsn}, stat={stat}",1
21,DHCPDISCOVER from {address} via eth1,5
22,DHCPOFFER on {ip_address} to {mac_address} via eth1,5
23,"jA9J1dQ7016560: from={sender}, size={size}, class={class}, nrcpts={nrcpts}, msgid={msgid}, relay={relay}",1
24,"jA9J1dQ7016560: to=root, ctladdr=root (0/0), delay={delay}, xdelay={xdelay}, mailer=relay, pri={pri}, relay=[{relay_ip}] [{relay_hostname}], dsn={dsn}, stat={stat}",1
25,DHCPDISCOVER from {address} via eth1: network {network}: {message},15
26,DHCPACK on {ip_address} to {mac_address} via {interface},1
27,DHCPREQUEST for {address} ({server}) from {mac} via {interface},3
28,START: tftp pid={pid} from={address},1
29,DHCPREQUEST for {address} ({server}) from {mac} via {interface}: unknown lease {address}.,8
30,DHCPACK on {ip} to {address} via eth1,2
31,DHCPREQUEST for {address} ({server}) from {mac} via {interface}: {message},1
32,[ib_sm_sweep.c:1455]: No topology change,30
33,RRD_update (/var/lib/ganglia/rrds/C Nodes/cn304/pkts_out.rrd): illegal attempt to update using time {time} when last update time is {time} (minimum one second step),1
34,kernel time sync disabled 0041,1
35,time reset {time} s,1
36,RRD_update (/var/lib/ganglia/rrds/D Nodes/dn731/pkts_out.rrd): illegal attempt to update using time {time} when last update time is {last_time} (minimum one second step),3
37,Received SNMP packet(s) from #{number}#,1
38,[ib_sm_sweep.c:1482]: No configuration change required,1
39,RRD_update (/var/lib/ganglia/rrds/D Nodes/dn731/pkts_out.rrd): illegal attempt to update using time {time} when last update time is {time} (minimum one second step),2
40,"synchronized to LOCAL(0), stratum 10",1
41,kernel time sync enabled {value},1
42,"synchronized to #{number}#, stratum {number}",1
