,EventTemplate,Occurrences
0,"printFreezingDisplayLogsopening app wtoken = {AppWindowToken}, allDrawn= {bool}, startingDisplayed = {bool}, startingMoved = {bool}, isRelaunching = {bool}",1
1,"acquire lock={number}, flags={hex}, tag={string}, name={string}, ws={null or string}, uid={number}, pid={number}",1
2,"ready={bool},policy={number},wakefulness={number},wksummary={hex},uasummary={hex},bootcompleted={bool},boostinprogress={bool},waitmodeenable={bool},mode={bool},manual={number},auto={number},adj={float}userId={number}",199
3,Skipping AppWindowToken{token=Token{ActivityRecord{u0 {packageName}/{activityName} {pid}}}} -- going to hide,2
4,visible is {string},3
5,mVisiblity.getValue is {bool},5
6,visible is system.call.count {comparison_operator} {number},1
7,visible is {string}.{string} {string} {number},1
8,"release:lock={number}, flg={hex}, tag={string}, name={string}"", ws={null}, uid={number}, pid={number}",1
9,"updateClipping isOverlap:{bool}, getTopPadding={number}, Translation={number}",65
10,updateDimmedActivatedHideSensitive overlap:{bool},65
11,getRunningAppProcesses: caller {number} does not hold REAL_GET_TASKS; limiting output,81
12,"release:lock={number}, flg={hex}, tag=""{string}"", name=""{string}"", ws={WorkSource}, uid={number}, pid={number}",7
13,"setSystemUiVisibility vis={number} mask={hex} oldVal={number} newVal={number} diff={number} fullscreenStackVis={number} dockedStackVis={number}, fullscreenStackBounds=Rect({number}, {number} - {number}, {number}), dockedStackBounds=Rect({number}, {number} - {number}, {number})",3
14,cancelAutohide,15
15,"notifyUiVisibilityChanged:vis={hex}, SystemUiVisibility={hex}",12
16,Destroying surface Surface(name={string}) called by {string}:{number} {string}:{number} {string}:{number} android.view.IWindowSession$Stub.onTransact:{number} {string}.onTransact:{number} android.os.Binder.execTransact:{number} <bottom of call stack> <bottom of call stack>,1
17,Destroying surface Surface(name={string}) called by {string}:{number} {string}:{number} {string}:{number} {string}:{number} {string}:{number} {string}:{number} android.view.IWindowSession$Stub.onTransact:{number} {string}.onTransact:{number},1
18,"release:lock={number}, flg={hex}, tag={string}, name={string}, ws={WorkSource}, uid={number}, pid={number}",1
19,"userActivityNoUpdateLocked: eventTime={number}, event={number}, flags={hex}, uid={number}",69
20,"orientation change is complete, call stopFreezingDisplayLocked",1
21,Screen frozen for {string} due to {string},1
22,startAnimation begin,1
23,startAnimation end,1
24,"release:lock={number}, flg={hex}, tag=""{string}"", name=""{string}"", ws={null}, uid={number}, pid={number}",9
25,remove(PendingIntent{{int}: PendingIntentRecord{{hex} {string} {string} {string}}}) changed bounds; rebatching,1
26,"rotationForOrientationLw(orient={number}, last={number}); user={number} {string}",3
27,"Application requested orientation {number}, got rotation {number} which has compatible metrics",3
28,"acquire lock={number}, flags={hex}, tag=""{string}"", name={string}, ws={null}, uid={number}, pid={number}",10
29,shouldBlockLocation running ...,37
30,shouldBlockLocation ret:{bool},37
31,getNeighboringCellInfo calling app is {string},5
32,"release:lock={number}, flg={hex}, tag={string}, name={string}, ws={null or string}, uid={number}, pid={number}",7
33,"Releasing suspend blocker ""{string}"".",33
34,HBM brightnessIn ={number},85
35,HBM brightnessOut ={number},85
36,"Animating brightness: target={number}, rate={number}",85
37,suspendAutohide,23
