,EventTemplate,Occurrences
0,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",375
1,Got assigned task <*>,305
2,Running task <*> in stage <*> (TID <*>),305
3,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,300
4,Found block <*> locally,257
5,"Partition <*> not found, computing it",75
6,"Block <*> stored as bytes in memory (estimated size <*> B, free <*> KB)",75
7,Input split: <*>+<*>,45
8,Started reading broadcast variable <*>,37
9,Reading broadcast variable <*> took <*> ms,37
10,File Output Committer Algorithm version is <*>,30
11,Saved output of task '<*>' to <*>,30
12,<*>: Committed,24
13,"Block <*> stored as values in memory (estimated size <*> KB, free <*> KB)",18
14,"Block <*> stored as bytes in memory (estimated size <*> KB, free <*> KB)",8
15,,5
16,"Changing view acls to: <*>,<*>",2
17,"Changing modify acls to: <*>,<*>",2
18,"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(<*>, <*>); users with modify permissions: Set(<*>, <*>)",2
19,Successfully started service '<*>' on port <*>.,2
20,Registered signal handlers for <*>,1
21,Slf4jLogger started,1
22,Starting remoting,1
23,Remoting started; listening on addresses :[akka.tcp://<*>@<*>],1
24,Created local directory at <*>,1
25,MemoryStore started with capacity <*> GB,1
26,Connecting to driver: <*>,1
27,Successfully registered with driver,1
28,Starting executor ID <*> on host <*>,1
29,Server created on <*>,1
30,Trying to register BlockManager,1
31,Registered BlockManager,1
32,"Block broadcast_9_piece0 stored as bytes in memory (estimated size <*> KB, free <*> KB)",1
33,"Block broadcast_8_piece0 stored as bytes in memory (estimated size <*> KB, free <*> KB)",1
34,"Block broadcast_8 stored as values in memory (estimated size <*> KB, free <*> KB)",1
35,"mapred.tip.id is deprecated. Instead, use mapreduce.task.id",1
36,"mapred.task.id is deprecated. Instead, use mapreduce.task.attempt.id",1
37,"mapred.task.is.map is deprecated. Instead, use mapreduce.task.ismap",1
38,"mapred.job.id is deprecated. Instead, use mapreduce.job.id",1
39,"mapred.task.partition is deprecated. Instead, use mapreduce.task.partition",1
40,"Block broadcast_0_piece0 stored as bytes in memory (estimated size <*> B, free <*> KB)",1
41,"Block broadcast_0 stored as values in memory (estimated size <*> B, free <*> KB)",1
42,"Block broadcast_4_piece0 stored as bytes in memory (estimated size <*> B, free <*> KB)",1
43,"Block broadcast_4 stored as values in memory (estimated size <*> B, free <*> KB)",1
44,"Block broadcast_3_piece0 stored as bytes in memory (estimated size <*> B, free <*> KB)",1
45,"Block broadcast_3 stored as values in memory (estimated size <*> B, free <*> KB)",1
46,"Block broadcast_1_piece0 stored as bytes in memory (estimated size <*> B, free <*> KB)",1
47,"Block broadcast_1 stored as values in memory (estimated size <*> B, free <*> KB)",1
48,"Block broadcast_2_piece0 stored as bytes in memory (estimated size <*> B, free <*> KB)",1
49,"Block broadcast_2 stored as values in memory (estimated size <*> B, free <*> KB)",1
50,"Block broadcast_11_piece0 stored as bytes in memory (estimated size <*> KB, free <*> KB)",1
51,"Block broadcast_11 stored as values in memory (estimated size <*> KB, free <*> KB)",1
52,"Block broadcast_12_piece0 stored as bytes in memory (estimated size <*> KB, free <*> KB)",1
53,"Block broadcast_12 stored as values in memory (estimated size <*> KB, free <*> KB)",1
54,"Block broadcast_13_piece0 stored as bytes in memory (estimated size <*> KB, free <*> KB)",1
55,"Block broadcast_14_piece0 stored as bytes in memory (estimated size <*> KB, free <*> KB)",1
56,"Block broadcast_14 stored as values in memory (estimated size <*> KB, free <*> KB)",1
57,"Block broadcast_17_piece0 stored as bytes in memory (estimated size <*> KB, free <*> KB)",1
58,"Block broadcast_18_piece0 stored as bytes in memory (estimated size <*> KB, free <*> KB)",1
59,"Block broadcast_18 stored as values in memory (estimated size <*> KB, free <*> KB)",1
60,"Block broadcast_19 stored as values in memory (estimated size <*> KB, free <*> KB)",1
