,EventTemplate,Occurrences
0,<*> open through proxy <*> <*>,956
1,"<*> close, <*> sent, <*> received, lifetime <*>",654
2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",291
3,<*> error : <*>,37
4,"<*> error : <*> - Proxy server cannot establish a connection with the target, status code <*>",16
5,<*> <*> : <*> <*> - <*> with error <*>,11
6,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>,4
7,<*>.client-channel.google.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - connection attempt failed with error <*>,4
8,<*> <*> : <*>,3
9,<*> <*> : <*> <*> - <*> <*>,3
10,<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - Could not resolve proxy.cse.cuhk.edu.hk error <*>,2
11,s1.bdstatic.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - Could not resolve proxy.cse.cuhk.edu.hk error <*>,2
12,<*> <*>,2
13,"formi.baidu.com:<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk:<*> - Proxy server cannot establish a connection with the target, status code <*>",1
14,"<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>",1
15,mtalk.google.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - Could not resolve proxy.cse.cuhk.edu.hk error <*>,1
16,www.google.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - Could not resolve proxy.cse.cuhk.edu.hk error <*>,1
17,awqiizxequsixgr:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - Could not resolve proxy.cse.cuhk.edu.hk error <*>,1
18,www.baidu.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - Could not resolve proxy.cse.cuhk.edu.hk error <*>,1
19,c.baidu.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - Could not resolve proxy.cse.cuhk.edu.hk error <*>,1
20,clients4.google.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - Could not resolve proxy.cse.cuhk.edu.hk error <*>,1
21,bolt.dropbox.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - Could not resolve proxy.cse.cuhk.edu.hk error <*>,1
22,wpad:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - Could not resolve proxy.cse.cuhk.edu.hk error <*>,1
23,get.sogou.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - Could not resolve proxy.cse.cuhk.edu.hk error <*>,1
24,client.dropbox.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - Could not resolve proxy.cse.cuhk.edu.hk error <*>,1
25,client-cf.dropbox.com:<*> error : A connection request was canceled before the completion.,1
26,<*> error : <*> - connection attempt failed with error <*>,1
27,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",1
