,EventTemplate,Occurrences
0,Session: <*> initialized by client <*>.,609
1,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",558
2,Warning: Unrecognized packageExtended attribute.,280
3,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],224
4,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],154
5,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],70
6,Failed to internally open package. [HRESULT = <*> - CBS_E_INVALID_PACKAGE],18
7,Loaded Servicing Stack <*> with Core: <*>,2
8,Ending TrustedInstaller initialization.,2
9,Starting the TrustedInstaller main loop.,2
10,TrustedInstaller service starts successfully.,2
11,SQM: Initializing online with Windows opt-in: <*>,2
12,SQM: Cleaning up report files older than <*> days.,2
13,SQM: Requesting upload of all unsent reports.,2
14,"SQM: Failed to start upload with file pattern: <*>, flags: <*> [HRESULT = <*> - <*>]",2
15,SQM: Failed to start standard sample upload. [HRESULT = <*> - E_FAIL],2
16,"SQM: Queued <*> file(s) for upload with pattern: <*>, flags: <*>",2
17,SQM: Warning: Failed to upload all unsent reports. [HRESULT = <*> - E_FAIL],2
18,"No startup processing required, TrustedInstaller service was not set as autostart, or else a reboot is still pending.",2
19,NonStart: Checking to ensure startup processing was not required.,2
20,"<*> IAdvancedInstallerAwareStore_ResolvePendingTransactions (call <*>) (flags = <*>, progress = <*>, phase = <*>, pdwDisposition = <*>",2
21,"<*> Creating NT transaction (seq <*>), objectname [<*>]""<*>""",2
22,"NonStart: Success, startup processing not required as expected.",2
23,Startup processing thread terminated normally,2
24,Failed to create backup log cab. [HRESULT = <*> - ERROR_INVALID_FUNCTION],2
25,<*>@2016/9/27:<*> WcpInitialize (wcp.dll version <*>) called (stack @0x7fed806eb5d @0x7fef9fb9b6d @0x7fef9f8358f @0xff83e97c @0xff83d799 @0xff83db2f),1
26,<*>@2016/9/27:<*> WcpInitialize (wcp.dll version <*>) called (stack @<*> @<*> @<*> @<*> @<*> @<*>),1
27,<*>@2016/9/27:<*> WcpInitialize (wcp.dll version <*>) called (stack @0x7fed806eb5d @0x7fefa1c8728 @0x7fefa1c8856 @0xff83e474 @0xff83d7de @0xff83db2f),1
28,"<*> Created NT transaction (seq <*>) result <*>, handle @<*>",1
29,<*>@2016/9/27:<*> CSI perf trace:,1
30,<*> CSI Store <*> (<*>) initialized,1
31,Reboot mark refs incremented to: <*>,1
32,Scavenge: Starts,1
33,"<*>@2016/9/27:<*> CSI Transaction @0x47e9e0 initialized for deployment engine <*> with flags <*> and client id [<*>]""TI6.0_0:0/""",1
34,Scavenge: Begin CSI Store,1
35,0000000a Performing <*> operations; <*> are not lock/unlock and follow:,1
36,"0000000b Store coherency cookie matches last scavenge cookie, skipping scavenge.",1
37,0000000c ICSITransaction::Commit calling IStorePendingTransaction::Apply - coldpatching=<*> applyflags=<*>,1
38,"0000000d Creating NT transaction (seq <*>), objectname [<*>]""<*>""",1
39,"0000000e Created NT transaction (seq <*>) result <*>, handle @<*>",1
40,0000000f@2016/9/27:<*> CSI perf trace:,1
41,"Scavenge: Completed, disposition: 0X1",1
42,<*>@<*> CSI Transaction @<*> destroyed,1
43,Reboot mark refs: <*>,1
44,Idle processing thread terminated normally,1
45,Ending the TrustedInstaller main loop.,1
46,Starting TrustedInstaller finalization.,1
47,Ending TrustedInstaller finalization.,1
48,Starting TrustedInstaller initialization.,1
49,<*>@2016/9/28:<*> WcpInitialize (wcp.dll version <*>) called (stack @0x7fed875eb5d @0x7fee5c39b6d @0x7fee5c0358f @0xffeee97c @0xffeed799 @0xffeedb2f),1
50,<*>@2016/9/28:<*> WcpInitialize (wcp.dll version <*>) called (stack @0x7fed875eb5d @0x7fee5c86ade @0x7fee5c52984 @0x7fee5c03665 @0xffeee97c @0xffeed799),1
51,<*>@2016/9/28:<*> WcpInitialize (wcp.dll version <*>) called (stack @0x7fed875eb5d @0x7fef9d98728 @0x7fef9d98856 @0xffeee474 @0xffeed7de @0xffeedb2f),1
52,"<*> Created NT transaction (seq <*>) result 0x00000000, handle @0x218",1
53,<*>@2016/9/28:<*> CSI perf trace:,1
54,"Loading offline registry hive: SOFTWARE, into registry key '<*>GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE' from path '<*>'.",1
55,"Loading offline registry hive: SYSTEM, into registry key '<*>GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM' from path '<*>'.",1
56,"Loading offline registry hive: SECURITY, into registry key '<*>GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY' from path '<*>'.",1
57,"Loading offline registry hive: SAM, into registry key '<*>GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM' from path '<*>'.",1
58,"Loading offline registry hive: COMPONENTS, into registry key '<*>GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS' from path '<*>'.",1
