,EventTemplate,Occurrences
0,Registered signal handlers for {array},1
1,"Changing view acls to: {string},{string}",2
2,"Changing modify acls to: {string},{string}",2
3,"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set({string}, {string}); users with modify permissions: Set({string}, {string})",2
4,Slf4jLogger started,1
5,Starting remoting,1
6,Remoting started; listening on addresses :[akka.tcp://{string}@{string}:{int}],1
7,Successfully started service '{string}' on port {int}.,2
8,Created local directory at {string},1
9,MemoryStore started with capacity {float} GB,1
10,Connecting to driver: {string},1
11,Successfully registered with driver,1
12,Starting executor ID {int} on host {str},1
13,Server created on {int},1
14,Trying to register BlockManager,1
15,Registered BlockManager,1
16,Got assigned task {int},305
17,Running task {float} in stage {float} (TID {int}),305
18,Started reading broadcast variable {int},37
19,"Block broadcast_9_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
20,Reading broadcast variable {int} took {int} ms,37
21,"Block broadcast_{int} stored as values in memory (estimated size {float} KB, free {float} KB)",18
22,"Partition {string} not found, computing it",75
23,Input split: {string}:{int}+{int},45
24,"Block broadcast_8_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
25,"Block broadcast_8 stored as values in memory (estimated size {float} KB, free {float} KB)",1
26,"mapred.tip.id is deprecated. Instead, use mapreduce.task.id",1
27,"mapred.task.id is deprecated. Instead, use mapreduce.task.attempt.id",1
28,"mapred.task.is.map is deprecated. Instead, use mapreduce.task.ismap",1
29,"mapred.job.id is deprecated. Instead, use mapreduce.job.id",1
30,"mapred.task.partition is deprecated. Instead, use mapreduce.task.partition",1
31,"Block broadcast_0_piece0 stored as bytes in memory (estimated size {float} B, free {float} KB)",1
32,"Block broadcast_0 stored as values in memory (estimated size {float} B, free {float} KB)",1
33,"Block broadcast_4_piece0 stored as bytes in memory (estimated size {float} B, free {float} KB)",1
34,"Block broadcast_4 stored as values in memory (estimated size {float} B, free {float} KB)",1
35,"Block broadcast_3_piece0 stored as bytes in memory (estimated size {float} B, free {float} KB)",1
36,"Block broadcast_3 stored as values in memory (estimated size {float} B, free {float} KB)",1
37,"Block broadcast_1_piece0 stored as bytes in memory (estimated size {float} B, free {float} KB)",1
38,"Block broadcast_1 stored as values in memory (estimated size {float} B, free {float} KB)",1
39,"Block broadcast_2_piece0 stored as bytes in memory (estimated size {float} B, free {float} KB)",1
40,"Block broadcast_2 stored as values in memory (estimated size {float} B, free {float} KB)",1
41,"Times: total = {int}, boot = {int}, init = {int}, finish = {int}",375
42,"Block {string} stored as bytes in memory (estimated size {float} B, free {float} KB)",48
43,Finished task {float} in stage {float} (TID {int}). {int} bytes result sent to driver,300
44,"Block broadcast_{int}_piece{int} stored as bytes in memory (estimated size {float} KB, free {float} KB)",7
45,Found block {string} locally,148
46,"Block broadcast_11_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
47,"Block broadcast_11 stored as values in memory (estimated size {float} KB, free {float} KB)",1
48,"Block broadcast_12_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
49,"Block broadcast_12 stored as values in memory (estimated size {float} KB, free {float} KB)",1
50,"Block broadcast_13_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
51,"Block broadcast_14_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
52,"Block broadcast_14 stored as values in memory (estimated size {float} KB, free {float} KB)",1
53,"Block broadcast_17_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
54,"Block broadcast_18_piece0 stored as bytes in memory (estimated size {float} KB, free {float} KB)",1
55,"Block broadcast_18 stored as values in memory (estimated size {float} KB, free {float} KB)",1
56,"Block broadcast_{}_piece{} stored as bytes in memory (estimated size {} KB, free {} KB)",1
