,EventTemplate,Occurrences
0,instruction cache parity error corrected,42
1,63543 double-hummer alignment exceptions,1
2,162 double-hummer alignment exceptions,1
3,141 double-hummer alignment exceptions,1
4,"CE sym {sym}, at {address}, mask {mask}",86
5,ciod: failed to read message prefix on control stream (CioStream socket to {ip}:{port},3
6,generating core.{code},657
7,generating core.{pid},53
8,force load/store alignment...............{code},2
9,ciod: cpu {cpu} at treeaddr {treeaddr} sent unrecognized message {message},1
10,generating core.{year},3
11,ciod: LOGIN chdir({directory}) failed: {error},17
12,"1 ddr errors(s) detected and corrected on rank {rank}, symbol {symbol}, bit {bit}",12
13,"CE sym {sym_num}, at {address}, mask {mask}",6
14,data TLB error interrupt,60
15,ciod: Message code {code} is not {value} or {value},1
16,data storage interrupt,30
17,instruction address: {address},21
18,data address: {address},8
19,machine check: i-fetch......................{code},5
20,program interrupt: illegal instruction......{code},8
21,exception syndrome register: {register},6
22,data store interrupt caused by dcbf.........{code},5
23,program interrupt: privileged instruction...{code},5
24,program interrupt: trap instruction.........{code},1
25,program interrupt: imprecise exception......{code},5
26,store operation.............................{code},2
27,machine state register: {register},2
28,data store interrupt caused by icbi.........{code},5
29,"problem state (0=sup,1=usr).......{state}",3
30,floating point instr. enabled.....{code},4
31,auxiliary processor.........................{code},5
32,machine check enable..............{code},2
33,floating pt ex mode {mode} enable......{value},5
34,program interrupt: unimplemented operation..{code},2
35,debug interrupt enable............{code},1
36,byte ordering exception.....................{code},2
37,data address space................{code},5
38,core configuration register: {value},7
39,program interrupt: fp cr update.............{code},1
40,guaranteed instruction cache block touch.{block},2
41,program interrupt: fp cr field .............{value},4
42,guaranteed data cache block touch........{code},1
43,icache prefetch depth....................{depth},1
44,machine state register: {register_value},2
45,icache prefetch threshold................{value},2
46,wait state enable.................{code},1
47,critical input interrupt enable...{code},1
48,special purpose registers:,1
49,lr:{lr} cr:{cr} xer:{xer} ctr:{ctr},1
50,rts internal error,1
51,debug wait enable.................{code},2
52,instruction address space.........{code},1
53,disable store gathering..................{code},3
54,total of {count} ddr error(s) detected and corrected,13
55,ciod: Error loading {file_path}: {error_message},28
56,ciod: Error creating node map from file {file_path}: No child processes,1
57,199680 double-hummer alignment exceptions,1
58,1969920 double-hummer alignment exceptions,1
59,2576000 double-hummer alignment exceptions,2
60,6182400 double-hummer alignment exceptions,3
61,3091200 double-hummer alignment exceptions,3
62,23431872 double-hummer alignment exceptions,1
63,259966605 double-hummer alignment exceptions,1
64,255244071 double-hummer alignment exceptions,1
65,259822751 double-hummer alignment exceptions,1
66,program interrupt,3
67,Node card is not fully functional,6
68,344040 double-hummer alignment exceptions,3
69,generating core.{process_id},8
70,ciod: Error creating node map from file {file}: Bad file descriptor,1
71,Ido chip status changed: {mac} ip={ip} v={version} t={type} status={status} {timestamp},4
72,Can not get assembly information for node card,6
73,1146800 double-hummer alignment exceptions,27
74,458720 double-hummer alignment exceptions,8
75,ciod: Missing or invalid fields on line {line} of node map file {file},2
76,1 torus receiver z+ input pipe error(s) (dcr {code}) detected and corrected,1
77,632431728 double-hummer alignment exceptions,1
78,634368144 double-hummer alignment exceptions,1
79,632254896 double-hummer alignment exceptions,1
80,633283776 double-hummer alignment exceptions,1
81,ciod: duplicate canonical-rank {rank} to logical-rank {rank} mapping at line {line} of node map file {file},1
82,ciod: Error creating node map from file {file_path}: Block device required,1
83,{timestamp} double-hummer alignment exceptions,4
84,rts panic! - stopping execution,2
85,118661512 double-hummer alignment exceptions,1
86,112099344 double-hummer alignment exceptions,1
87,113170696 double-hummer alignment exceptions,1
88,117400328 double-hummer alignment exceptions,1
89,112762744 double-hummer alignment exceptions,1
90,{number} double-hummer alignment exceptions,6
91,113622512 double-hummer alignment exceptions,1
92,114091808 double-hummer alignment exceptions,1
93,{code} double-hummer alignment exceptions,2
94,113982272 double-hummer alignment exceptions,1
95,113355952 double-hummer alignment exceptions,1
96,111990296 double-hummer alignment exceptions,1
97,112625368 double-hummer alignment exceptions,1
98,116249832 double-hummer alignment exceptions,1
99,112481672 double-hummer alignment exceptions,1
100,116332728 double-hummer alignment exceptions,1
101,ciod: Error creating node map from file {file_path}: Permission denied,1
102,ciod: Z coordinate {coord} exceeds physical dimension {dim} at line {line} of node map file {file},1
103,"rts: kernel terminated for reason {code}rts: bad message header: invalid cpu, type={type}, cpu={cpu}, index={index}, total={total}",1
104,8 floating point alignment exceptions,37
105,15 floating point alignment exceptions,14
106,5 floating point alignment exceptions,22
107,685 floating point alignment exceptions,4
108,{code} floating point alignment exceptions,11
109,New ido chip inserted into the database: {ido} ip={ip} v={version} t={type},3
110,NodeCard is not fully functional,1
111,"Node card status: ALERT {alert_0}, ALERT {alert_1}, ALERT {alert_2}, ALERT {alert_3} is (are) active. Clock Mode is {clock_mode}. Clock Select is {clock_select}. Phy JTAG Reset is {phy_jtag_reset}. ASIC JTAG Reset is not {asic_jtag_reset}. Temperature Mask is not {temperature_mask}. No temperature error. Temperature Limit Error Latch is clear. PGOOD is {pgood}. PGOOD error latch is {pgood_error_latch}. MPGOOD is {mpgood}. MPGOOD error latch is {mpgood_error_latch}. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",1
112,"Node card VPD check: U11 node in processor card slot {slot} do not match. VPD ecid {ecid}, found {found}",5
113,idoproxydb hit ASSERT condition: ASSERT expression={expression} Source file={file} Source line={line} Function={function},35
114,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The {volt} volt rail is OK. The {volt} volt rail is OK.,5
115,"Node card VPD check: U01 node in processor card slot {slot} do not match. VPD ecid {ecid}, found {found}",2
116,"PrepareForService shutting down NodeCard(mLctn({location}), mCardSernum({serial}), mLp({lp}), mIp({ip}), mType({type})) as part of Service Action {action}",1
117,rts tree/torus link training failed: wanted: {axis1} {axis2} X+ X- Y+ Y- {axis3} {axis4} got: {axis1} {axis2} X- Y- {axis3} {axis4},1
118,1 tree receiver {count} in re-synch state event(s) (dcr {hex_code}) detected,1
119,"ciod: Error loading {path}: invalid or missing program image, Exec format error",8
120,ciod: LOGIN chdir(pwd) failed: No such file or directory,2
121,"ciod: Error loading {file_path}: invalid or missing program image, {error_message}",11
