,EventTemplate,Occurrences
0,authentication failure; logname= {logname} uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost},18
1,check pass; user unknown,117
2,authentication failure; logname={logname} uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost},96
3,authentication failure; logname= {logname} uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost} user={username},16
4,session opened for user {username} by (uid={uid}),122
5,session closed for user {username},123
6,ALERT exited abnormally with [{value}],43
7,connection from {ip} ({hostname}) at {timestamp},251
8,authentication failure; logname={logname} uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost} user={user},184
9,User {username} timed out after {timeout} seconds at {date},1
10,cupsd shutdown succeeded,6
11,cupsd startup succeeded,6
12,restart.,7
13,connection from {ip} () at {date},546
14,Received SNMP packet(s) from {ip_address},1
15,authentication failure; logname= {logname} uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost} user={user},19
16,authentication failure; logname={logname} uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost} user={username},126
17,authentication failure; logname= uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost} user={username},27
18,Authentication failed from {ip} ({ip}): {reason} in replay cache code,7
19,Kerberos authentication failed,23
20,Authentication failed from {ip} ({ip}): {message} in replay cache code,1
21,Authentication failed from {ip} ({ip}): {reason},15
22,authentication failure; logname= uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost},4
23,connection from {ip_address} ({hostname}) at {timestamp},35
24,*** info [{filename}({line_number})]:,1
25,imps2: Auto-detected intellimouse PS/2,1
26,session opened for user {username} by LOGIN(uid={uid}),1
27,ROOT LOGIN ON tty2,1
28,removing device node '{device_node}',4
29,creating device node '{device_node}',2
30,creating device node '{device}',2
31,connection from {ip} () at {timestamp},71
32,Couldn't authenticate user,1
33,connection from {ip} ({hostname}) at {date},6
34,"ANONYMOUS FTP LOGIN FROM {ip}, ({username})",2
35,notify question section contains no SOA,16
36,getpeername (ftpd): {error_message},4
37,warning: can't get client address: Connection reset by peer,2
38,syslogd startup succeeded,1
39,"klogd 1.4.1, log source = /proc/kmsg started.",1
40,Linux version {version} ({user}@{host}) (gcc version {gcc_version}) #{number} {date},1
41,BIOS-provided physical RAM map:,1
42,BIOS-e820: {start_address} - {end_address} (usable),2
43,BIOS-e820: {start_address} - {end_address} (reserved),3
44,0MB HIGHMEM available.,1
45,126MB LOWMEM available.,1
46,zapping low mappings.,1
47,klogd startup succeeded,1
48,On node {node} totalpages: {pages},1
49,"DMA zone: {pages} pages, LIFO batch:{batch}",1
50,"Normal zone: {pages} pages, LIFO batch:{batch}",1
51,irqbalance startup succeeded,1
52,"HighMem zone: {pages} pages, LIFO batch:{batch}",1
53,DMI 2.3 present.,1
54,ACPI disabled because your bios is from 2000 and too old,1
55,You can enable it with acpi=force,1
56,Built {number} zonelists,1
57,Kernel command line: {options},1
58,mapped {memory}/{total_memory} trampoline to {address}.,1
59,Initializing CPU#0,1
60,"CPU {cpu_number} irqstacks, hard={hard_value} soft={soft_value}",1
61,portmap startup succeeded,1
62,PID hash table entries: {entries} (order {order}: {bytes} bytes),1
63,Detected {frequency} MHz processor.,1
64,Version 1.0.6 Starting,1
65,Using tsc for high-res timesource,1
66,rpc.statd startup succeeded,1
67,Console: colour VGA+ 80x25,1
68,"Memory: {available} available ({kernel_code} kernel code, {reserved} reserved, {data} data, {init} init, {highmem} highmem)",1
69,Calibrating delay loop... {value} BogoMIPS,1
70,Security Scaffold v1.0.0 initialized,1
71,SELinux: Initializing.,1
72,SELinux: Starting in permissive mode,1
73,"There is already a security framework initialized, register_security failed.",1
74,Failure registering capabilities with the kernel,1
75,selinux_register_security: Registering secondary module capability,1
76,Capability LSM initialized,1
77,rpc.idmapd startup succeeded,1
78,"Dentry cache hash table entries: {entries} (order: {order}, {bytes} bytes)",1
79,"Inode-cache hash table entries: {entries} (order: {order}, {bytes} bytes)",1
80,"Mount-cache hash table entries: {entries} (order: {order}, {bytes} bytes)",1
81,"CPU: L1 I cache: {size}, L1 D cache: {size}",1
82,CPU: L2 cache: 256K,1
83,Intel machine check architecture supported.,1
84,Intel machine check reporting enabled on CPU#0.,1
85,CPU: {brand} {model} ({codename}) stepping {stepping},1
86,Enabling fast FPU save and restore... done.,1
87,Enabling unmasked SIMD FPU exception support... done.,1
88,Checking '{instruction}' instruction... {status}.,1
89,Initializing random number generator: succeeded,1
90,POSIX conformance testing by UNIFIX,1
91,NET: Registered protocol family 16,1
92,"PCI: PCI BIOS revision {revision} entry at {address}, last bus={bus}",1
93,PCI: Using configuration type 1,1
94,mtrr: v2.0 ({version}),1
95,ACPI: Subsystem revision 20040326,1
96,ACPI: Interpreter disabled.,1
97,Linux Plug and Play Support v0.97 (c) Adam Belay,1
98,Starting pcmcia: succeeded,1
99,usbcore: registered new driver usbfs,1
100,usbcore: registered new driver hub,1
101,ACPI: ACPI tables contain no PCI IRQ routing entries,1
102,PCI: Invalid ACPI-PCI IRQ routing table,1
103,PCI: Probing PCI hardware,1
104,PCI: Probing PCI hardware (bus {bus}),1
105,Transparent bridge - {value},1
106,PCI: Using IRQ router {router} [{vendor}/{device}] at {address},1
107,apm: BIOS version {version} Flags {flags} (Driver version {driver_version}),1
108,audit: initializing netlink socket (disabled),1
109,kernel.core_uses_pid = {value},1
110,HCI daemon ver 2.4 started,1
111,hcid startup succeeded,1
112,audit({timestamp}:{value}): initialized,1
113,Setting network parameters: succeeded,1
114,sdpd startup succeeded,1
115,sdpd v1.5 started,1
116,"Total HugeTLB memory allocated, {value}",1
117,Bringing up loopback interface: succeeded,1
118,VFS: Disk quotas dquot_6.5.1,1
119,"Dquot-cache hash table entries: {entries} (order {order}, {bytes} bytes)",1
120,SELinux: Registering netfilter hooks,1
121,Initializing Cryptographic API,1
122,pci_hotplug: PCI Hot Plug PCI Core version: 0.5,1
123,isapnp: Scanning for PnP cards...,1
124,isapnp: No Plug & Play device found,1
125,Real Time Clock Driver v1.12,1
126,Linux agpgart interface v0.100 (c) Dave Jones,1
