,EventTemplate,Occurrences
0,AppleCamIn::systemWakeCall - messageType = <*>,50
1,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",45
2,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,44
3,Thermal pressure state: <*> Memory pressure state: <*>,39
4,Cocoa scripting error for '<*>': <*>.,38
5,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",35
6,Cocoa scripting error for '<*>': four character codes must be four characters long.,33
7,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = <*>,32
8,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",32
9,com.apple.Addres(<*>) deny network-outbound <*>,29
10,Sandbox: com.apple.Addres(<*>) deny(<*>) network-outbound <*>,29
11,ARPT: <*>: wl0: MDNS: IPV6 Addr: <*>,28
12,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.,26
13,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",24
14,CCFile::captureLogRun() Exiting CCFile::captureLogRun,22
15,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,22
16,AppleCamIn::wakeEventHandlerThread,20
17,Location icon should now be in state 'Inactive',20
18,[time] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,20
19,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",19
20,FA||Url||taskID[<*>] dealloc,17
21,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,17
22,Location icon should now be in state 'Active',17
23,"NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",17
24,CCFile::captureLog,17
25,ARPT: <*>: AirPort_Brcm43xx::powerChange: System Sleep,17
26,ARPT: <*>: AirPort_Brcm43xx::platformWoWEnable: WWEN[<*>],16
27,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value <*>,16
28,en0: BSSID changed to <*>,16
29,-[<*> <*>] <*>,16
30,"CCFile::captureLogRun Skipping current file Dir file <*>, Current File <*>",16
31,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,15
32,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,15
33,Previous sleep cause: <*>,15
34,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us,15
35,Received Capture Event,15
36,AppleCamIn::handleWakeEvent_gated,15
37,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (<*>) UASuggestedActionType=<*> (<*>)/(<*>) opts=<*> when=<*> confidence=<*> from=(<*>)/(<*>) (UABestAppSuggestionManager.m #<*>),14
38,en0: channel changed to <*>,14
39,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,14
40,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - No network route,14
41,KeychainGetICDPStatus: keychain: <*>,14
42,dnssd_clientstub ConnectToServer: connect() failed path:<*> Socket:<*> Err:<*> Errno:<*> <*>,13
43,Error returned from iconservicesagent: (<*>),13
44,"CCFile::copyFile fileName is <*>, source path:<*>, dest path:<*>",13
45,ARPT: <*>: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],12
46,ARPT: <*>: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],12
47,"Path not allowed in target domain: type = pid, path = <*> error = <*>: <*>, origin = <*>",12
48,ARPT: <*>: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,12
49,"CCFile::captureLog Received Capture notice id: <*>, reason = AuthFail:sts:5_rsn:<*>",12
50,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(<*>)",11
51,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = <*>,11
52,RTC: PowerByCalendarDate setting ignored,11
53,Bluetooth -- LE is supported - Disable LE meta event,11
54,[time] FigAgglomeratorSetObjectForKey signalled err=<*> (<*>) (<*>) at <*> line <*>,11
55,"CCFile::captureLogRun Skipping current file Dir file [<*>]-CCIOReporter-<*>.xml, Current File [<*>]-CCIOReporter-<*>.xml",11
56,"ARPT: <*>: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*>, Ack <*>, Win size <*>",10
57,en0::IO80211Interface::postMessage bssid changed,10
58,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""<*>"" UserInfo={<*>=<*>}}",10
59,############################## _getSysMsgList,10
60,jemmytest,10
61,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",10
62,ARPT: <*>: ARPT: Wake Reason: Wake on Scan offload,9
63,"ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",9
64,AirPort: Link Up on awdl0,9
65,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,9
66,ASL Sender Statistics,9
67,in6_unlink_ifa: IPv6 address <*> has no prefix,9
68,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,9
69,"ARPT: <*>: wl0: setup_keepalive: Local port: <*>, Remote port: <*>",8
70,"CCFile::captureLog Received Capture notice id: <*>, reason = <*>",8
71,Unrecognized attribute value: t:<*>,8
72,<*> : BTLE scanner Powered On,8
73,"PM response took <*> ms (<*>, powerd)",8
