,EventTemplate,Occurrences
0,Address change detected. Old: <*> New: <*>,476
1,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,326
2,Progress of TaskAttempt <*> is : <*>,289
3,ERROR IN CONTACTING RM.,147
4,"Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",146
5,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>",131
6,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,130
7,Resolved <*> to <*>,39
8,<*> Task Transitioned from <*> to <*>,22
9,<*>{<*>}<*> TaskAttempt Transitioned from <*> to <*>,18
10,Processing the event EventType: <*> for container <*> taskAttempt <*>,13
11,Opening proxy : <*>,13
12,<*> TaskAttempt Transitioned from <*> to <*>,12
13,"getResources() for <*>: ask=<*> release=<*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*> knownNMs=<*>",12
14,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>,12
15,<*>{<*>}_{<*>}_{<*>}_{<*>} TaskAttempt Transitioned from <*> to <*>,10
16,Got allocated containers <*>,10
17,Assigned container <*> to <*>,10
18,Launching <*>,10
19,Shuffle port returned by ContainerManager for <*>: <*>,10
20,ATTEMPT_START <*>,10
21,Auth successful for <*> (auth:<*>),10
22,JVM with ID : <*> asked for a task,10
23,JVM with ID: <*> given task: <*>,10
24,Registering class <*> for class <*>,9
25,<*> Transitioned from <*> to <*>,5
26,Before Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>,5
27,TaskAttempt: [<*>] using containerId: [<*>] on NM: [<*>],5
28,TaskAttempt: [<*>] using containerId: [<*> on NM: [<*>],5
29,Diagnostics report from <*>: Error: <*>; For more details see: <*>,4
30,Default file system [<*>://<*>],3
31,Processing the event EventType: <*>,3
32,KILLING <*>,3
33,Using callQueue class <*>,2
34,Starting Socket Reader #<*> for port <*>,2
35,IPC Server Responder: starting,2
36,IPC Server listener on <*>: <*>,2
37,Added filter <*> (class=<*>) to context <*>,2
38,adding path spec: <*>,2
39,Received completed container <*>,2
40,Task: <*> - exited : <*>: <*>; For more details see: <*>,2
41,Task cleanup failed for attempt <*>,2
42,<*> failures on node <*>,2
43,Added <*> to list of failed <*>,2
44,Created MRAppMaster for application <*>,1
45,Executing with tokens:,1
46,"Kind: <*>, Service: <*>, Ident: (appAttemptId { application_id { id: <*> cluster_timestamp: <*> } attemptId: <*> } keyId: <*>)",1
47,Using <*>.,1
48,OutputCommitter set in config <*>,1
49,OutputCommitter is <*>,1
50,Emitting job history data to the timeline server is not enabled,1
51,loaded properties from <*>,1
52,Scheduled snapshot period at <*> second(s).,1
53,MRAppMaster metrics system started,1
54,Adding job token for <*> to jobTokenSecretManager,1
55,Not uberizing <*> because: <*>; <*>; <*>;,1
56,Input size for job <*> = <*>. Number of splits = <*>,1
57,Number of reduces for job <*> = <*>,1
58,"MRAppMaster launching <*>, <*>, <*> job <*>.",1
59,Adding protocol <*> to the server,1
60,Instantiated MRClientService at <*>,1
61,Logging to <*>(org.<*>) via <*>,1
62,Http request log for <*> is not defined,1
63,Added global filter '<*>' (class=<*>),1
64,Jetty bound to port <*>,1
65,jetty-<*>,1
66,Extract jar:<*> to <*>,1
67,Started <*>,1
68,Web app <*> started at <*>,1
69,Registered webapp guice modules,1
70,JOB_CREATE <*>,1
71,nodeBlacklistingEnabled:<*>,1
72,maxTaskFailuresPerNode is <*>,1
73,blacklistDisablePercent is <*>,1
74,Connecting to ResourceManager at <*>,1
