,EventTemplate,Occurrences
0,Session: <*> initialized by client <*>.,609
1,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",558
2,Warning: Unrecognized packageExtended attribute.,280
3,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],224
4,Expecting attribute name [HRESULT = <*> - <*>],135
5,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],89
6,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],18
7,Loaded Servicing Stack v6.<*> with Core: <*>,2
8,<*>@2016/9/27:<*> WcpInitialize (wcp.dll version <*>) called (stack @<*> @<*> @<*> @<*> @<*> @<*>),2
9,Ending TrustedInstaller initialization.,2
10,Starting the TrustedInstaller main loop.,2
11,TrustedInstaller service starts successfully.,2
12,SQM: Initializing online with Windows opt-in: <*>,2
13,SQM: Cleaning up report files older than <*> days.,2
14,SQM: Requesting upload of all unsent reports.,2
15,"SQM: Failed to start upload with file pattern: <*>, flags: <*> [HRESULT = <*>]",2
16,SQM: Failed to start standard sample upload. [HRESULT = 0x80004005 - E_FAIL],2
17,"SQM: Queued <*> file(s) for upload with pattern: <*>, flags: <*>",2
18,SQM: Warning: Failed to upload all unsent reports. [HRESULT = 0x80004005 - E_FAIL],2
19,"No startup processing required, TrustedInstaller service was not set as autostart, or else a reboot is still pending.",2
20,NonStart: Checking to ensure startup processing was not required.,2
21,"<*> Creating NT transaction (seq <*>), objectname [<*>]""(<*>)""",2
22,"NonStart: Success, startup processing not required as expected.",2
23,Startup processing thread terminated normally,2
24,Failed to create backup log cab. [HRESULT = 0x80070001 - ERROR_INVALID_FUNCTION],2
25,<*>@2016/9/28:<*> WcpInitialize (wcp.dll version <*>) called (stack @<*> @<*> @<*> @<*> @<*> @<*>),2
26,Unloading offline registry hive: <*>,2
27,<*>@2016/9/27:<*> WcpInitialize (wcp.dll version <*>) called (stack @0x7fed806eb5d @0x7fef9fb9b6d @0x7fef9f8358f @0xff83e97c @0xff83d799 @0xff83db2f),1
28,"<*> IAdvancedInstallerAwareStore_ResolvePendingTransactions (call <*>) (flags = <*>, progress = <*>, phase = <*>, pdwDisposition = @0xb6fd90",1
29,"<*> Created NT transaction (seq <*>) result 0x00000000, handle @0x214",1
30,<*>@2016/9/27:<*> CSI perf trace:,1
31,<*> CSI Store <*> (0x00000000004c29e0) initialized,1
32,Reboot mark refs incremented to: <*>,1
33,Scavenge: Starts,1
34,"<*>@2016/9/27:<*> CSI Transaction @0x47e9e0 initialized for deployment engine <*> with flags <*> and client id [<*>]""TI6.0_0:0/""",1
35,Scavenge: Begin CSI Store,1
36,0000000a Performing <*> operations; <*> are not lock/unlock and follow:,1
37,"0000000b Store coherency cookie matches last scavenge cookie, skipping scavenge.",1
38,0000000c ICSITransaction::Commit calling IStorePendingTransaction::Apply - coldpatching=<*> applyflags=<*>,1
39,"0000000d Creating NT transaction (seq <*>), objectname [<*>]""(<*>)""",1
40,"0000000e Created NT transaction (seq <*>) result 0x00000000, handle @0xb8",1
41,0000000f@2016/9/27:<*> CSI perf trace:,1
42,"Scavenge: Completed, disposition: 0X1",1
43,<*>@2016/9/27:<*> CSI Transaction @0x47e9e0 destroyed,1
44,Reboot mark refs: <*>,1
45,Idle processing thread terminated normally,1
46,Ending the TrustedInstaller main loop.,1
47,Starting TrustedInstaller finalization.,1
48,Ending TrustedInstaller finalization.,1
49,Starting TrustedInstaller initialization.,1
50,"<*>@2016/9/28:<*> WcpInitialize (wcp.dll version <*>) called (stack @<*>, @<*>, @<*>, @<*>, @<*>, @<*>)",1
51,"<*> IAdvancedInstallerAwareStore_ResolvePendingTransactions (call <*>) (flags = <*>, progress = <*>, phase = <*>, pdwDisposition = <*>",1
52,"<*> Created NT transaction (seq <*>) result 0x00000000, handle @0x218",1
53,<*>@2016/9/28:<*> CSI perf trace:,1
54,"Loading offline registry hive: <*>, into registry key '<*>' from path '<*>'.",1
55,"Loading offline registry hive: SYSTEM, into registry key '<*>' from path '<*>'.",1
56,"Loading offline registry hive: SECURITY, into registry key '<*>' from path '<*>'.",1
57,"Loading offline registry hive: SAM, into registry key '<*>' from path '<*>'.",1
58,"Loading offline registry hive: COMPONENTS, into registry key '<*>' from path '<*>'.",1
59,"Loading offline registry hive: DEFAULT, into registry key '<*>' from path '<*>'.",1
60,"Loading offline registry hive: ntuser.dat, into registry key '<*>' from path '<*>'.",1
61,"Loading offline registry hive: schema.dat, into registry key '<*>' from path '<*>'.",1
62,Offline image is: read-only,1
63,"Disabling manifest caching, because the image is not writeable.",1
64,<*>@2016/9/28:<*> PopulateComponentFamiliesKey - Begin,1
65,<*>@2016/9/28:<*> PopulateComponentFamiliesKey - End,1
66,0000000a CSI Store <*> (0x000000000105d5b0) initialized,1
67,Unloading offline registry hive: <*>GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE,1
68,Unloading offline registry hive: <*>GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM,1
