,EventTemplate,Occurrences
0,reverse mapping checking getaddrinfo for {hostname} [{ip_address}] failed - POSSIBLE BREAK-IN ATTEMPT!,85
1,Invalid user {user} from {ip},113
2,input_userauth_request: invalid user {user} [preauth],113
3,pam_unix(sshd:auth): check pass; user unknown,135
4,pam_unix(sshd:auth): authentication failure; logname= uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost},110
5,Failed password for invalid user {user} from {ip} port {port} ssh2,128
6,Connection closed by {ip_address} [preauth],34
7,Received disconnect from {ip}: {code}: {reason} [preauth],413
8,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost={ip_address} user={user},12
9,Failed password for {user} from {ip} port {port} ssh2,390
10,message repeated {count} times: [ Failed password for {user} from {ip} port {port} ssh2],2
11,Disconnecting: Too many authentication failures for {user} [{auth_type}],2
12,PAM {count} more authentication failures; logname={logname} uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost} user={user},1
13,PAM service({service}) ignoring max retries; {retry_count} > {max_retries},3
14,pam_unix(sshd:auth): authentication failure; logname= uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost} user={user},370
15,Did not receive identification string from {ip},10
16,error: Received disconnect from {ip}: {code}: {reason} [preauth],2
17,Received disconnect from {ip}: {code}: {reason}. [{auth}],7
18,Failed none for invalid user {user} from {ip} port {port} ssh2,4
19,PAM {count} more authentication failures; logname={logname} uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost},6
20,PAM service({service}) ignoring max retries; {max_retries} > {allowed_retries},4
21,PAM 1 more authentication failure; logname= uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost},2
22,PAM 5 more authentication failures; logname= uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost} user={user},1
23,error: Received disconnect from {ip}: {code}: {message} [preauth],45
24,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost={ip} user={user},2
25,Accepted password for {user} from {ip} port {port} ssh2,1
26,pam_unix(sshd:session): session opened for user {user} by (uid={uid}),1
27,Received disconnect from {ip}: {code}: {reason},1
28,pam_unix(sshd:session): session closed for user {user},1
29,Disconnecting: Too many authentication failures for {user} [preauth],1
30,fatal: Write failed: {reason} [preauth],1
