,EventTemplate,Occurrences
0,IOThunderboltSwitch<{int}>({hex})::listenerCallback - Thunderbolt HPD packet for route = {hex} port = {int} unplug = {int},36
1,Thermal pressure state: {int} Memory pressure state: {int},39
2,FA||Url||taskID[{int}] dealloc,17
3,ARPT: {float}: AirPort_Brcm43xx::syncPowerState: WWEN[{state}],12
4,ARPT: {float}: AirPort_Brcm43xx::platformWoWEnable: WWEN[{string}],27
5,mDNS_DeregisterInterface: Frequent transitions for interface {interface} ({address}),2
6,"ARPT: {float}: IOPMPowerSource Information: onSleep, SleepType: {string} Sleep, 'ExternalConnected': {string}, 'TimeRemaining': {int},",12
7,"ARPT: {float}: {string}: {string}: {string}: Original Seq: {int}, Ack: {int}, Win size: {int}",6
8,ARPT: {float}: ARPT: Wake Reason: Wake on Scan offload,7
9,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,16
10,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,15
11,"ARPT: {float}: wl0: MDNS: {int} SRV Recs, {int} TXT Recs",8
12,AppleCamIn::systemWakeCall - messageType = 0xE0000340,36
13,"setting hostname to ""{hostname}""",7
14,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 439034 seconds. Ignoring.",1
15,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams {int},7
16,[{time}] <<<< CRABS >>>> crabsFlumeHostAvailable: [{hex}] Byte flume reports host available again.,3
17,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2450 seconds. Ignoring.",1
18,AirPort: Link Down on awdl0. Reason {int} (Unspecified).,7
19,"PM response took {ms} ms ({int}, {string})",9
20,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 438666 seconds. Ignoring.",1
21,"ARPT: {float}: {string}: Roamed or switched channel, reason #{int}, bssid {string}, last RSSI {int}",1
22,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from {hex} to {hex},15
23,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2165 seconds. Ignoring.",1
24,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 13090 seconds. Ignoring.",1
25,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",11
26,"network_reachability_changed : network is not reachable, netbiosd is shutting down",1
27,CCFile::captureLogRun() Exiting CCFile::captureLogRun,22
28,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2039 seconds. Ignoring.",1
29,com.apple.Addres({id}) deny network-outbound {path},29
30,ARPT: {float}: wl0: MDNS: IPV6 Addr: {ipv6},26
31,AirPort: Link Up on en0,4
32,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 438274 seconds. Ignoring.",1
33,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1849 seconds. Ignoring.",1
34,Sandbox: {address}({id}) deny({code}) network-outbound {path},29
35,AirPort: Link Up on awdl0,9
36,AppleThunderboltGenericHAL::earlyWake - complete - took {time} milliseconds,22
37,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 438095 seconds. Ignoring.",1
38,mDNS_DeregisterInterface: Frequent transitions for interface en0 ({ipv6}),1
39,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = {int},10
40,"ARPT: 621490.858770: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq {seq}, Ack {ack}, Win size {win}",1
41,en0::IO80211Interface::postMessage bssid changed,10
42,ARPT: 621542.378462: ARPT: Wake Reason: Wake on Scan offload,1
43,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1268 seconds. Ignoring.",1
44,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 12119 seconds. Ignoring.",1
45,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 437673 seconds. Ignoring.",1
46,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 12087 seconds. Ignoring.",1
47,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = {int} dlla_reporting_supported = {int},6
48,mDNS_RegisterInterface: Frequent transitions for interface en0 ({address}),3
49,AppleCamIn::wakeEventHandlerThread,20
50,"ARPT: 621686.164365: wl0: setup_keepalive: Local port: {port1}, Remote port: {port2}",1
51,- [UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType={int} ({null})/({null}) opts=({null}) when={date} confidence={int} from=({null})/({null}) (UABestAppSuggestionManager.m #{int}),7
52,en0: channel changed to 1,11
53,ARPT: 621799.252673: AQM agg results {hex} len hi/lo: {hex} {hex} BAbitmap(0-3) {int} {int} {int} {int},1
54,"CCFile::captureLog Received Capture notice id: {id}, reason = {reason}",19
55,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 10602 seconds. Ignoring.",1
56,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from {mode} to {mode},11
57,Unrecognized attribute value: {attr},8
58,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code={code} ""{description}"" UserInfo={{NSDescription={description}}}",12
59,"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data",2
60,10:46:47.425 : BTLE scanner Powered On,1
61,button report: {hex},20
62,11:20:51.293 : BTLE discovered device with hash <{hash}>,1
63,"securityd_xpc_dictionary_handler cloudd[{int}] copy_matching Error Domain=NSOSStatusErrorDomain Code={code} ""{string}"" ({string}: {string}) UserInfo={{NSDescription={string}}}",3
64,Location icon should now be in state 'Inactive',20
65,"ARPT: {float}: wl0: setup_keepalive: interval {int}, retry_interval {int}, retry_count {int}",10
66,ARPT: {float}: wl0: MDNS: IPV4 Addr: {ip},3
67,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,3
68,__{int}-[NETClientConnection evaluateCrazyIvan{int}]_block_invoke CI{int} - Hit by torpedo! QQ.{int} tc{int} {ip}:{int},6
69,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",5
70,Captive: [CNInfoNetworkActive:{int}] en0: SSID '{ssid}' making interface primary (cache indicates network not captive),3
71,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 16227 seconds. Ignoring.",1
72,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,6
73,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,14
74,11:46:19.229 : Finished generating hashes,1
75,Captive: CNPluginHandler en0: Evaluating,4
76,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for {seconds} seconds. Ignoring.",6
77,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1277 seconds. Ignoring.",1
78,ARPT: 626380.467130: ARPT: Wake Reason: Wake on Scan offload,1
