,EventTemplate,Occurrences
0,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>), dockedStackBounds=Rect(<*>)",200
1,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>=<*>",199
2,setLightsOn(<*>),181
3,HBM brightnessIn =<*>,85
4,HBM brightnessOut =<*>,85
5,"Animating brightness: target=<*>, rate=<*>",85
6,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,81
7,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",69
8,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>",65
9,updateDimmedActivatedHideSensitive overlap:<*>,65
10,"Skipping, withExcluded: <*>, tr.intent:<*>",63
11,shouldBlockLocation running ...,37
12,shouldBlockLocation ret:<*>,37
13,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,37
14,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",33
15,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",33
16,"acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",26
17,suspendAutohide,23
18,Destroying surface Surface(name=<*>) called by <*>,20
19,cancelPeek: <*>,20
20,"cancelNotification,index:-<*>",20
21,"notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>",19
22,"release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>"", ws=<*>, uid=<*>, pid=<*>",17
23,querySoundEffectsEnabled...,17
24,cancelAutohide,15
25,interceptKeyTq keycode=<*> interactive=<*> keyguardActive=<*> policyFlags=<*> down <*> canceled <*>,14
26,"interceptKeyBeforeQueueing: key <*> , result : <*>",14
27,"getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>",14
28,"cancelNotificationWithTag pid <*>,uid = <*>,tag = <*>,pkg =<*>,id =<*>",14
29,"overlapAmount:<*>, previousNotificationEnd:<*>, newYTranslation:<*>, location:<*>, i:<*>, getTopPadding:<*>, getLocationOnScreen():<*>",13
30,"updateNotificationShade: total=<*>, active=<*>",13
31,"state.clipTopAmount:<*>, i:<*>",12
32,removeNotificationChildren,12
33,closeQs,12
34,isMusicActive...,12
35,resumeSuspendedAutohide,10
36,playSoundEffect effectType: <*>,10
37,instantCollapse,9
38,getLastAudibleStreamVolume treamType: <*>,9
39,"animateCollapsePanels:flags=<*>, force=<*>, delayed=<*>, mExpandedVisible=<*>",8
40,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},8
41,"updateLightsLocked,mInCall =<*>,mScreenOn = <*>,ledNotification == <*>",6
42,"updateLightsLocked,turn off notificationLight",6
43,logNotificationVisibilityChanges runInThread start,6
44,onNotificationVisibilityChanged called,6
45,logNotificationVisibilityChanges runInThread over,6
46,The change in focus caused us to need to do a layout begin,6
47,The change in focus caused us to need to do a layout end,6
48,"release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",6
49,"cancelNotificationWithTag pid <*>,uid =<*>,tag =<*>,pkg =<*>,id =<*>",6
50,cleanUpApplicationRecord -- <*>,6
51,"cleanUpApplicationRecordLocked, pid: <*>, restart: <*>",6
52,"cleanUpApplicationRecordLocked, reset pid: <*>, euid: <*>",6
53,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=<*>,6
54,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=<*>,6
55,mVisiblity.getValue is <*>,5
56,getNeighboringCellInfo calling app is com.amap.android.ams,5
57,"onInterceptTouchEvent MotionEvent { action=<*>, actionButton=<*>, id[<*>]={id[<*>]}, x[<*>]={x[<*>]}, y[<*>]={y[<*>]}, toolType[<*>]={toolType[<*>]}, buttonState=<*>, metaState=<*>, flags=<*>, edgeFlags=<*>, pointerCount=<*>, historySize=<*>, eventTime=<*>, downTime=<*>, deviceId=<*>, source=<*> }, mBlockTouches=<*>",4
58,"Taking screenshot from Surface with crop:[<*>], width:[<*>], height:[<*>], minLayer:[<*>], maxLayer:[<*>], inRotation:[<*>], rot:[<*>]",4
59,makeExpandedInvisible: mExpandedVisible=<*>,4
60,"ActivityManagerService,attachApplication,callingPid = <*>",4
61,"sending alarm Alarm{$<*> type $<*> when $<*> PendingIntent{$<*>}},repeatInterval = $<*>,listenerTag =$<*>",4
62,mHeadsUpExistenceChangedRunnable,4
63,getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor},4
64,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,3
65,registerCallback not in UI.,3
66,android.util.AndroidRuntimeException: Must execute in UI,3
67,"cancelNotification,index:<*>",3
68,disable: < expand icons* alerts system_info* back home recent clock navigationbar search quick_settings >,3
69,Received TIME_TICK alarm; rescheduling,3
70,scheduleTimeTickEvent triggerAtTime = <*>,3
71,received broadcast android.intent.action.TIME_TICK,3
72,handleTimeUpdate,3
73,Destroying surface Surface(name=InputMethod) called by <*>,3
74,getRingerMode...,3
75,getAllCellInfo is blocked by permission manager . callingPackage = com.tencent.mobileqq,3
76,Skipping AppWindowToken{token=<*> ActivityRecord=<*>} -- going to hide,2
77,"rotationForOrientationLw(orient=<*>, last=<*>); user=<*> <*>",2
78,"Application requested orientation <*>, got rotation <*> which has compatible metrics",2
79,Skipping AppWindowToken{9f4ef63 token=Token{a64f992 ActivityRecord{de9231d u0 com.tencent.qt.qtl/.activity.info.NewsDetailXmlActivity t761}}} -- going to hide,2
80,"onTouchEvent::<*>, x=<*>, y=<*>",2
81,getRingtonePlayer...,2
82,onExpandingStarted,2
83,"flingToHeight: vel=<*>, expand=<*>, target=<*>, collapseSpeedUpFactor=<*>, expandBecauseOfFalsing=<*>",2
84,onExpandingFinished,2
85,Sending non-protected broadcast <*> from system <*>: <*>,2
86,*** unregister callback for <*>,2
87,"ActivityRecord info: ActivityInfo{$<*>}, euid: $<*>",2
88,onNotificationClick called,2
89,"cancelNotification,cancelNotificationLocked,callingUid = <*>,callingPid = <*>",2
